1.000000000000000000e+00,6.210348258797014909e-01,3.484622712716299309e-01,6.260480675141827378e-01,3.056318256724851468e-01,5.392856188507351156e-01,4.466255459539429928e-01,4.143161657812489129e-01,3.915095806672715395e-01,5.057988132332502662e-01,1.999020962794640921e-01,5.551398832243047421e-01,3.422566013133239715e-01,5.133070466475501137e-01,4.148070314463104813e-01,6.284814402275350487e-01,3.022229798864674022e-01,3.582641816908956889e-01,5.967386760525886791e-01,1.806235522867028764e-01,7.045839761949407309e-01,5.230740405696836515e-01,6.706342565605611927e-01,6.334576961952023133e-01,2.240961827470381029e-01,6.573705590166928348e-01,4.681533846967322887e-01
6.210348258797014909e-01,1.000000000000000000e+00,3.221531018604464336e-01,5.889130953836339000e-01,3.022917858309486783e-01,6.060860020255922631e-01,5.984503479276809257e-01,3.785919964081591593e-01,4.442683373935589763e-01,2.636838522986674760e-01,2.378236133792693829e-01,6.449290991197980105e-01,2.854389046678307285e-01,5.103948475596575829e-01,3.551530215759378661e-01,4.865240120767696519e-01,2.091753155692195332e-01,2.504452958285424136e-01,6.117850301967366899e-01,2.950749137134501265e-01,5.539221277697424783e-01,4.300262235319273207e-01,5.214526536232325649e-01,5.760255032723012869e-01,1.742383214189454910e-01,4.753355095356258109e-01,4.609362182055717350e-01
3.484622712716299309e-01,3.221531018604464336e-01,1.000000000000000000e+00,3.665591502481422848e-01,3.806416396130963831e-01,3.520162054711613031e-01,3.368051550240633851e-01,3.677047001768625756e-01,4.395751818731739591e-01,3.308945705281273741e-01,2.872997220883362068e-01,3.411506864337834899e-01,4.006028137878504536e-01,3.237449491511087962e-01,3.708479139102281441e-01,3.181754931152799837e-01,2.357010550073315724e-01,2.459827396207726613e-01,4.408104143081923998e-01,2.313080329526809309e-01,3.748103502019652922e-01,3.447664467734632976e-01,2.728915351206882001e-01,3.382783252376596606e-01,1.931683487425263357e-01,3.390268165297893321e-01,3.230585691055651854e-01
6.260480675141827378e-01,5.889130953836339000e-01,3.665591502481422848e-01,1.000000000000000000e+00,5.371387162166803009e-01,5.596669665063048749e-01,4.738351020742433972e-01,3.547801254807543825e-01,4.312223026840521500e-01,3.234662789665753713e-01,3.384409596418294641e-01,6.633477933545681715e-01,4.170231071917918086e-01,6.059190563151558573e-01,4.165154973759737089e-01,4.990423978889118040e-01,2.572163268689535154e-01,4.420878991811906800e-01,7.010987255466611945e-01,3.883301688570148236e-01,6.389449292536804048e-01,3.899968075803689760e-01,5.741497590428612519e-01,6.155730965393064746e-01,1.731951542867645744e-01,5.280171708099573591e-01,3.518724998308225271e-01
3.056318256724851468e-01,3.022917858309486783e-01,3.806416396130963831e-01,5.371387162166803009e-01,1.000000000000000000e+00,3.391666432281829624e-01,2.591350669808833995e-01,3.691171650387030101e-01,3.603701785849679484e-01,2.933822838387577514e-01,3.186682307355267474e-01,4.868258864843852396e-01,4.608717255484059971e-01,3.072808018559925469e-01,3.568837838548374330e-01,2.552442804539451493e-01,2.167582327616079108e-01,3.552574993325162134e-01,5.123301590832856078e-01,4.912067945369159028e-01,3.273657759134533940e-01,3.410083925931858828e-01,3.056518584329663279e-01,3.402022578515537798e-01,1.320241516567256801e-01,3.194310624492286976e-01,2.935000488702546595e-01
5.392856188507351156e-01,6.060860020255922631e-01,3.520162054711613031e-01,5.596669665063048749e-01,3.391666432281829624e-01,1.000000000000000000e+00,5.819523812690498010e-01,4.488900195852038033e-01,3.889879600229419476e-01,2.073205688622992982e-01,2.784326779060912749e-01,5.662380124314742025e-01,2.990963301474627301e-01,4.987866251118981409e-01,2.699985997580621744e-01,4.722513825708102297e-01,2.726172337840046533e-01,2.768944827134554587e-01,5.387040782685149631e-01,2.358453046681569243e-01,4.884271251482191767e-01,3.512358854150182674e-01,4.203724673562683756e-01,6.012893261365471753e-01,1.737635160414608693e-01,3.963982862594113699e-01,2.663143660036629834e-01
4.466255459539429928e-01,5.984503479276809257e-01,3.368051550240633851e-01,4.738351020742433972e-01,2.591350669808833995e-01,5.819523812690498010e-01,1.000000000000000000e+00,4.169967011379491217e-01,2.834703298868083143e-01,1.515978274793861325e-01,3.809481092213062858e-01,5.002550568166628242e-01,2.530698559529205860e-01,4.482674391952519155e-01,3.048441193460229570e-01,3.997107224930297464e-01,4.090006186488747697e-01,2.597638258693888424e-01,5.246903938106018961e-01,2.735112245216860805e-01,4.354456687411490390e-01,4.293743184898733967e-01,4.328044321464241673e-01,5.928405093313396934e-01,1.544448952038174894e-01,3.193539446230754253e-01,2.523938476929695196e-01
4.143161657812489129e-01,3.785919964081591593e-01,3.677047001768625756e-01,3.547801254807543825e-01,3.691171650387030101e-01,4.488900195852038033e-01,4.169967011379491217e-01,1.000000000000000000e+00,2.764836964607960690e-01,4.177806326900297407e-01,3.629274130061034831e-01,5.152070515157201047e-01,3.950008644902170407e-01,3.145135467566503862e-01,4.975910541773070350e-01,5.070421939716686088e-01,3.597856960925289727e-01,4.161511821460880389e-01,3.281266580229525442e-01,1.783650639814578498e-01,5.532247996730637052e-01,2.598189507808644771e-01,2.710791033521672833e-01,5.035344292517023312e-01,2.422510905055422492e-01,3.291597545015925164e-01,3.148862481706411476e-01
3.915095806672715395e-01,4.442683373935589763e-01,4.395751818731739591e-01,4.312223026840521500e-01,3.603701785849679484e-01,3.889879600229419476e-01,2.834703298868083143e-01,2.764836964607960690e-01,1.000000000000000000e+00,3.030239994838345718e-01,2.248724648566748641e-01,4.272123711244473210e-01,2.768247649640804831e-01,2.739662194825294717e-01,4.456452461818962152e-01,2.212482917265145288e-01,1.439845569902532263e-01,1.400755572288216455e-01,4.956159559475846743e-01,2.627187672395854268e-01,2.713844065250115567e-01,2.937515946576300663e-01,3.697701196161698456e-01,3.079808117128877698e-01,1.303489610822659017e-01,3.710576895816374843e-01,3.422125589470375040e-01
5.057988132332502662e-01,2.636838522986674760e-01,3.308945705281273741e-01,3.234662789665753713e-01,2.933822838387577514e-01,2.073205688622992982e-01,1.515978274793861325e-01,4.177806326900297407e-01,3.030239994838345718e-01,1.000000000000000000e+00,1.604135711059477831e-01,2.212111042395128457e-01,3.359370371738223393e-01,2.997161393781866412e-01,4.039117226666422145e-01,5.377587539120988191e-01,2.226279855721112200e-01,3.509579464194096943e-01,3.095538904722290874e-01,1.373711560469723370e-01,5.124033443491387008e-01,3.898977722460639228e-01,3.187117681022527127e-01,3.321431996728218539e-01,2.051611798503537865e-01,4.454503086922222410e-01,4.850746604540396301e-01
1.999020962794640921e-01,2.378236133792693829e-01,2.872997220883362068e-01,3.384409596418294641e-01,3.186682307355267474e-01,2.784326779060912749e-01,3.809481092213062858e-01,3.629274130061034831e-01,2.248724648566748641e-01,1.604135711059477831e-01,1.000000000000000000e+00,2.963154195905645105e-01,2.345753662597161171e-01,3.096879871297276154e-01,4.465109773001267324e-01,2.096883416993315929e-01,3.745517699941848244e-01,2.671612953771382859e-01,2.882872388651763762e-01,3.321241070560595476e-01,3.438858606496152936e-01,1.076045214284290785e-01,1.457744510036737828e-01,3.569378557456119871e-01,1.557516560831788410e-01,2.200442441599288756e-01,2.558977835068576567e-01
5.551398832243047421e-01,6.449290991197980105e-01,3.411506864337834899e-01,6.633477933545681715e-01,4.868258864843852396e-01,5.662380124314742025e-01,5.002550568166628242e-01,5.152070515157201047e-01,4.272123711244473210e-01,2.212111042395128457e-01,2.963154195905645105e-01,1.000000000000000000e+00,3.031305622339812711e-01,4.936119371349742546e-01,3.136385994823869816e-01,4.101169031703205681e-01,2.521621037455082925e-01,3.259765142176497266e-01,6.575068320579201542e-01,2.478769913789604651e-01,5.319286988877135469e-01,3.663521035491342781e-01,4.769526070604797052e-01,5.512280867558032593e-01,1.369559141118914525e-01,4.422778153005379465e-01,3.446563290442085647e-01
3.422566013133239715e-01,2.854389046678307285e-01,4.006028137878504536e-01,4.170231071917918086e-01,4.608717255484059971e-01,2.990963301474627301e-01,2.530698559529205860e-01,3.950008644902170407e-01,2.768247649640804831e-01,3.359370371738223393e-01,2.345753662597161171e-01,3.031305622339812711e-01,1.000000000000000000e+00,3.487310454579320429e-01,4.277297659750285974e-01,3.879185456320174419e-01,1.748901021745841444e-01,3.532750135440230754e-01,2.557626758806841871e-01,2.903726180420555525e-01,3.936810850708685194e-01,2.397169895817164442e-01,3.041950804185897250e-01,3.811539550138595689e-01,2.647576410007400072e-01,4.310309606322006992e-01,3.609706500252224393e-01
